masked	src
ādityaḥ caruḥ prāyaṇīyaḥ bhavati [MASK] udayanīyaḥ yajñasya dhṛtyai yajñasya barsa naddhyai yajñasya aprasraṃsāya	ādityaḥ caruḥ prāyaṇīyaḥ bhavati ādityaḥ udayanīyaḥ yajñasya dhṛtyai yajñasya barsa naddhyai yajñasya aprasraṃsāya
a yajñiyaḥ hata varcāḥ bhavati	a yajñiyaḥ hata varcāḥ bhavati
saḥ eva su bhiṣaktamaḥ	saḥ eva su bhiṣaktamaḥ
yat bāhyam tat antaram	yat bāhyam tat antaram
tasmai dakṣiṇāyāḥ diśaḥ antardeśāt śarvam [MASK] anuṣṭhātāram akurvan	tasmai dakṣiṇāyāḥ diśaḥ antardeśāt śarvam iṣvāsam anuṣṭhātāram akurvan
saḥ enam śriyai prasuvati	saḥ enam śriyai prasuvati
yat yajñe abhirūpam tat samṛddham	yat yajñe abhirūpam tat samṛddham
niṣkṛtiḥ nāma vai asi	niṣkṛtiḥ nāma vai asi
upahūtā [MASK] mātā upa [MASK] pṛthivī mātā hvayatām agniḥ āgnīdhrāt svāhā upahūtaḥ dyauḥ pitā upa mām dyauḥ pitā hvayatām agniḥ āgnīdhrāt svāhā iti	upahūtā pṛthivī mātā upa mām pṛthivī mātā hvayatām agniḥ āgnīdhrāt svāhā upahūtaḥ dyauḥ pitā upa mām dyauḥ pitā hvayatām agniḥ āgnīdhrāt svāhā iti
tena te vāraye viṣam	tena te vāraye viṣam
tat yat atra nāma na gṛhṇāti parokṣam hi atra āśīḥ yat [MASK]	tat yat atra nāma na gṛhṇāti parokṣam hi atra āśīḥ yat iḍāyām
upa enam yajñaḥ namati yaḥ evam [MASK] paṅktī kurute	upa enam yajñaḥ namati yaḥ evam vidvān paṅktī kurute
bahu rūpaḥ bhavati	bahu rūpaḥ bhavati
iyam virāj	iyam virāj
tat āhuḥ yat [MASK] praṇīyamānābhyām anu vācā āha atha kasmāt sāvitrīm anvāha iti	tat āhuḥ yat agnīṣomābhyām praṇīyamānābhyām anu vācā āha atha kasmāt sāvitrīm anvāha iti
te aviduḥ anena vai devāḥ yajñam ayūyupan [MASK]	te aviduḥ anena vai devāḥ yajñam ayūyupan iti
stanam vai eteṣām dvau abhijāyete ūrjam [MASK]	stanam vai eteṣām dvau abhijāyete ūrjam tṛtīyaḥ
[MASK] ca viligī ca pitā ca mātā ca vidma vaḥ sarvatas bandhū	āligī ca viligī ca pitā ca mātā ca vidma vaḥ sarvatas bandhū
sā [MASK] eva varam avṛṇīta mad prāyaṇāḥ yajñāḥ santu mad udayanāḥ iti	sā etam eva varam avṛṇīta mad prāyaṇāḥ yajñāḥ santu mad udayanāḥ iti
tam [MASK] ca gārhapatyaḥ ca dakṣiṇāgniḥ ca yajñaḥ ca yajamānaḥ ca paśavaḥ ca anuvyacalan	tam āhavanīyaḥ ca gārhapatyaḥ ca dakṣiṇāgniḥ ca yajñaḥ ca yajamānaḥ ca paśavaḥ ca anuvyacalan
virājau annādya kāmaḥ kurvīta	virājau annādya kāmaḥ kurvīta
anaḍvān duhe sukṛtasya loke	anaḍvān duhe sukṛtasya loke
piśācāḥ tasmāt naśyanti [MASK] aham grāmam āviśe	piśācāḥ tasmāt naśyanti yam aham grāmam āviśe
tam asyām anvagacchan	tam asyām anvagacchan
aram hitaḥ bhavati vājināya iti	aram hitaḥ bhavati vājināya iti
tris aśvinā sindhubhiḥ sapta mātṛbhiḥ trayaḥ āhāvāḥ tredhā [MASK] kṛtam	tris aśvinā sindhubhiḥ sapta mātṛbhiḥ trayaḥ āhāvāḥ tredhā haviṣ kṛtam
yajñena yajñam ayajanta devāḥ iti	yajñena yajñam ayajanta devāḥ iti
samakṣam asmai ā dhehi yathā kṛtyā [MASK] hanat	samakṣam asmai ā dhehi yathā kṛtyā kṛtam hanat
tān aindrān ālabhata	tān aindrān ālabhata
yam dveṣāma tam ṛcchatu	yam dveṣāma tam ṛcchatu
atha enam droṇakalaśam abhyavanināya ucchiṣṭam camvoḥ bhara iti [MASK] ṛcā	atha enam droṇakalaśam abhyavanināya ucchiṣṭam camvoḥ bhara iti etayā ṛcā
āgneyena eva asya [MASK] niṣkrīṇāti vāruṇena vāruṇam bhavati eva	āgneyena eva asya āgneyam niṣkrīṇāti vāruṇena vāruṇam bhavati eva
atha yat uccais kīrtayet īśvaraḥ ha asya vācaḥ rakṣobhāṣaḥ [MASK]	atha yat uccais kīrtayet īśvaraḥ ha asya vācaḥ rakṣobhāṣaḥ janitoḥ
yat iṣṭibhiḥ [MASK] aicchan tat iṣṭīnām iṣṭi tvam	yat iṣṭibhiḥ praiṣam aicchan tat iṣṭīnām iṣṭi tvam
tarāṃsi yajñāḥ abhavan	tarāṃsi yajñāḥ abhavan
vaśāyāḥ yajñe āyudham	vaśāyāḥ yajñe āyudham
tam bhriyāsām bahu rocamānaḥ dīrgha āyu [MASK] śata śāradāya	tam bhriyāsām bahu rocamānaḥ dīrgha āyu tvāya śata śāradāya
brahmabhiḥ kﾱptaḥ [MASK] hi asyāḥ bandhuḥ	brahmabhiḥ kﾱptaḥ sa hi asyāḥ bandhuḥ
pavamāna vidāḥ rayim	pavamāna vidāḥ rayim
saḥ enam amuṣya lokasya ādhipatyam [MASK]	saḥ enam amuṣya lokasya ādhipatyam gamayati
ajaśṛṅgi aja rakṣaḥ	ajaśṛṅgi aja rakṣaḥ
tasmai upākṛtāya niyoktāram na vividuḥ	tasmai upākṛtāya niyoktāram na vividuḥ
tam u me agadam kṛdhi	tam u me agadam kṛdhi
vicinvatīm ākirantīm apsarām sādhu devinīm glahe kṛtāni gṛhṇānām [MASK] tām iha huve	vicinvatīm ākirantīm apsarām sādhu devinīm glahe kṛtāni gṛhṇānām apsarām tām iha huve
uta arasasya vṛkṣasya dhanuḥ te arasa [MASK]	uta arasasya vṛkṣasya dhanuḥ te arasa arasam
vācā vai [MASK] abhiśaṃsanti yam abhiśaṃsanti	vācā vai etam abhiśaṃsanti yam abhiśaṃsanti
tīkṣṇīyāṃsaḥ paraśoḥ agneḥ tīkṣṇatarāḥ uta indrasya vajrāt [MASK] yeṣām asmi purohitaḥ	tīkṣṇīyāṃsaḥ paraśoḥ agneḥ tīkṣṇatarāḥ uta indrasya vajrāt tīkṣṇīyāṃsaḥ yeṣām asmi purohitaḥ
eṣu eva enam tat lokeṣu [MASK]	eṣu eva enam tat lokeṣu ādadhāti
hiraṇmayam iva ha vai eṣaḥ [MASK] devebhyaḥ chadayati yat kṛṣṇājinam	hiraṇmayam iva ha vai eṣaḥ etat devebhyaḥ chadayati yat kṛṣṇājinam
punar ehi vācaspate devena manasā [MASK]	punar ehi vācaspate devena manasā saha
tau yadā eva adhvaryuḥ ca pratiprasthātā ca ubhayatas methyau nihanyātām atha [MASK]	tau yadā eva adhvaryuḥ ca pratiprasthātā ca ubhayatas methyau nihanyātām atha paridadhyāt
ūrdhvaḥ naḥ pāhi aṃhasaḥ [MASK] ketunā viśvam sam atriṇam daha iti	ūrdhvaḥ naḥ pāhi aṃhasaḥ ni ketunā viśvam sam atriṇam daha iti
kanyānām viśva rūpāṇām manaḥ [MASK] oṣadhe	kanyānām viśva rūpāṇām manaḥ gṛbhāya oṣadhe
viśvāni [MASK] asya bhūtāni upasadaḥ bhavanti yaḥ evam veda	viśvāni eva asya bhūtāni upasadaḥ bhavanti yaḥ evam veda
agniḥ vahena	agniḥ vahena
sa yajāt	sa yajāt
brahma vai brahmaṇaspatiḥ	brahma vai brahmaṇaspatiḥ
sa ha saṃnāham prāpa	sa ha saṃnāham prāpa
tam ha uvāca ajñata vai asya punar [MASK] yajasva mā anena iti	tam ha uvāca ajñata vai asya punar dantāḥ yajasva mā anena iti
arasāḥ kim kariṣyatha	arasāḥ kim kariṣyatha
sa devāṁ ā iha vakṣati	sa devāṁ ā iha vakṣati
muṣṭī vai [MASK] garbhaḥ antar śete	muṣṭī vai kṛtvā garbhaḥ antar śete
sapta vai grāmyāḥ paśavaḥ	sapta vai grāmyāḥ paśavaḥ
yaḥ naḥ [MASK] yaḥ araṇaḥ sajātaḥ [MASK] niṣṭyaḥ yaḥ asmāṁ abhidāsati rudraḥ śaravyayā etān mama amitrān vi vidhyatu	yaḥ naḥ svaḥ yaḥ araṇaḥ sajātaḥ uta niṣṭyaḥ yaḥ asmāṁ abhidāsati rudraḥ śaravyayā etān mama amitrān vi vidhyatu
uṣāsānaktā uta naḥ uruṣyatām	uṣāsānaktā uta naḥ uruṣyatām
saḥ agnaye dātre ajam kṛṣṇa grīvam [MASK]	saḥ agnaye dātre ajam kṛṣṇa grīvam ālabhata
tatas saṃvatsare yoṣit saṃbabhūva	tatas saṃvatsare yoṣit saṃbabhūva
samudraḥ īśe sravatām	samudraḥ īśe sravatām
veṣi hotram uta potram janānām	veṣi hotram uta potram janānām
tathā iti	tathā iti
tasmāt eteṣu karmasu aṣṭau aṣṭau anūcyante indriyāṇām vīryāṇām [MASK]	tasmāt eteṣu karmasu aṣṭau aṣṭau anūcyante indriyāṇām vīryāṇām avaruddhyai
brahma vanvānaḥ ajaram su vīram iti [MASK] eva āśāste	brahma vanvānaḥ ajaram su vīram iti āśiṣam eva āśāste
yuvā su vāsāḥ [MASK] āgāt iti uttamayā paridadhāti	yuvā su vāsāḥ parivītaḥ āgāt iti uttamayā paridadhāti
tam indraḥ [MASK] rūpeṇa paryetya uvāca [MASK] vai madhu vindati caran svādum udumbaram sūryasya paśya śremāṇam yaḥ na tandrayate caran cara eva iti	tam indraḥ puruṣa rūpeṇa paryetya uvāca caran vai madhu vindati caran svādum udumbaram sūryasya paśya śremāṇam yaḥ na tandrayate caran cara eva iti
iha te manaḥ astu	iha te manaḥ astu
sā naḥ payasvatī aitu	sā naḥ payasvatī aitu
svayā eva [MASK] tat devatayā svena chandasā samardhayati	svayā eva enam tat devatayā svena chandasā samardhayati
tasmāt evam vidvān etayā [MASK] paridadhyāt	tasmāt evam vidvān etayā eva paridadhyāt
stavāma tvā su ādhyaḥ	stavāma tvā su ādhyaḥ
yaḥ agratas rocanānām samudrāt adhi jajñiṣe śaṅkhena hatvā rakṣāṃsi attriṇaḥ vi sahāmahe śaṅkhena amīvām [MASK] śaṅkhena uta [MASK]	yaḥ agratas rocanānām samudrāt adhi jajñiṣe śaṅkhena hatvā rakṣāṃsi attriṇaḥ vi sahāmahe śaṅkhena amīvām amatim śaṅkhena uta sadānvāḥ
yajñasya [MASK] tat barsau nahyati sthemne balāya a visraṃsāya	yajñasya eva tat barsau nahyati sthemne balāya a visraṃsāya
udānau	udānau
loma lomnā sam kalpaya	loma lomnā sam kalpaya
vaśī vaśam nayāsai [MASK] ja tvam	vaśī vaśam nayāsai eka ja tvam
tau eva bhāgadheyena upāsarat	tau eva bhāgadheyena upāsarat
tasmāt tat saṃtatam eva anūcyam	tasmāt tat saṃtatam eva anūcyam
[MASK] pūrvam yajñam vakṣyāmaḥ vayam iti	vayam pūrvam yajñam vakṣyāmaḥ vayam iti
itas ca [MASK] amutas ca yat vadham varuṇa yāvaya	itas ca yat amutas ca yat vadham varuṇa yāvaya
pṛṣṭaḥ divi [MASK] agniḥ pṛthivyām pṛṣṭaḥ viśvāḥ oṣadhīḥ ā viveśa	pṛṣṭaḥ divi pṛṣṭaḥ agniḥ pṛthivyām pṛṣṭaḥ viśvāḥ oṣadhīḥ ā viveśa
ā vīraḥ atra jāyatām putraḥ te [MASK]	ā vīraḥ atra jāyatām putraḥ te daśamāsyaḥ
sa ha uvāca [MASK] vai kṣullakāḥ bhavāmaḥ bahvī vai naḥ tāvat nāṣṭrā bhavati [MASK] matsyaḥ eva matsyam gilati kumbhyām mā agre bibharāsi sa yadā tām ativardhā atha karṣūm khātvā tasyām [MASK] [MASK] sa yadā tām ativardhā atha mā samudram abhyavaharāsi tarhi vai atināṣṭraḥ bhavitāsmi iti	sa ha uvāca yāvat vai kṣullakāḥ bhavāmaḥ bahvī vai naḥ tāvat nāṣṭrā bhavati uta matsyaḥ eva matsyam gilati kumbhyām mā agre bibharāsi sa yadā tām ativardhā atha karṣūm khātvā tasyām mā bibharāsi sa yadā tām ativardhā atha mā samudram abhyavaharāsi tarhi vai atināṣṭraḥ bhavitāsmi iti
tat āhuḥ yat adhvaryuḥ hotāram upapreṣyati atha [MASK] maitrāvaruṇaḥ upapraiṣam pratipadyate iti	tat āhuḥ yat adhvaryuḥ hotāram upapreṣyati atha kasmāt maitrāvaruṇaḥ upapraiṣam pratipadyate iti
tatra api pākayajñena īje	tatra api pākayajñena īje
namaḥ te pravataḥ napāt [MASK] tapaḥ samūhasi	namaḥ te pravataḥ napāt yatas tapaḥ samūhasi
tat agnīdh prāśnāti	tat agnīdh prāśnāti
tāḥ prajāḥ pariplaveran	tāḥ prajāḥ pariplaveran
nīcais khananti [MASK] arusrāṇam idam mahat	nīcais khananti asurāḥ arusrāṇam idam mahat
pratibuddhāḥ abhūtana	pratibuddhāḥ abhūtana
pāṭām [MASK] vi āśnāt asurebhyaḥ starītave	pāṭām indraḥ vi āśnāt asurebhyaḥ starītave
[MASK] rāṣṭrasya abhīvarge nijaḥ bhūyāsam uttamaḥ	aham rāṣṭrasya abhīvarge nijaḥ bhūyāsam uttamaḥ
yat vaśam asravat sā [MASK] bhavat	yat vaśam asravat sā vaśā bhavat
sā bhūmim ā rurohitha vahyam śrāntā [MASK] iva	sā bhūmim ā rurohitha vahyam śrāntā vadhūḥ iva
tri vandhureṇa trivṛtā [MASK] peśasā rathena ā yātam aśvinā	tri vandhureṇa trivṛtā su peśasā rathena ā yātam aśvinā
sa yadā medham [MASK] atha indrāya abhimāti ghne ālabheta	sa yadā medham gacchet atha indrāya abhimāti ghne ālabheta
[MASK] havyā sam iṣaḥ didīhi iti puroﾱāśa sviṣṭakṛtaḥ yajati	svadasva havyā sam iṣaḥ didīhi iti puroﾱāśa sviṣṭakṛtaḥ yajati
indrāsomā tapatam rakṣaḥ	indrāsomā tapatam rakṣaḥ
sabhāyāḥ ca [MASK] sa samiteḥ ca senāyāḥ ca surāyāḥ ca priyam dhāma bhavati yaḥ evam [MASK]	sabhāyāḥ ca vai sa samiteḥ ca senāyāḥ ca surāyāḥ ca priyam dhāma bhavati yaḥ evam veda
devāḥ indra jyeṣṭhāḥ marutaḥ [MASK] senayā	devāḥ indra jyeṣṭhāḥ marutaḥ yantu senayā
ubhayyaḥ ha asya etāḥ devatāḥ prītāḥ abhīṣṭāḥ bhavanti yaḥ evam [MASK]	ubhayyaḥ ha asya etāḥ devatāḥ prītāḥ abhīṣṭāḥ bhavanti yaḥ evam veda
tris vai [MASK] saṃvatsarasya anyān paśūn parivijāyate	tris vai eṣā saṃvatsarasya anyān paśūn parivijāyate
tvam hi agne prathamaḥ [MASK] iti sūktam anvāha	tvam hi agne prathamaḥ manotā iti sūktam anvāha
apa nudāmaḥ enām	apa nudāmaḥ enām
mama id aha kratau asaḥ	mama id aha kratau asaḥ
sā manum ājagāma	sā manum ājagāma
tāsām yā madhye rājati sā [MASK] duṣpratigrahā	tāsām yā madhye rājati sā vaśā duṣpratigrahā
etat ha vai manuḥ [MASK] idam vai me taniṣṭham yajñasya yat iyam iḍā pāka yajñiyā yat vai me iha rakṣāṃsi yajñam na [MASK] iti	etat ha vai manuḥ bibhayāṃcakāra idam vai me taniṣṭham yajñasya yat iyam iḍā pāka yajñiyā yat vai me iha rakṣāṃsi yajñam na hanyuḥ iti
iryaḥ gopāḥ [MASK] patiḥ vaḥ ājat	iryaḥ gopāḥ puṣṭa patiḥ vaḥ ājat
śatam a vyupta vahāḥ dakṣiṇā	śatam a vyupta vahāḥ dakṣiṇā
[MASK] anukṛtim a skannām vatsatarīm ājanti soma krayaṇīm	tām anukṛtim a skannām vatsatarīm ājanti soma krayaṇīm
śvetā bhavati samṛddhyai	śvetā bhavati samṛddhyai
yayā dyauḥ [MASK] pṛthivī yayā āpaḥ gupitāḥ imāḥ vaśām sahasra dhārām brahmaṇā acchāvadāmasi	yayā dyauḥ yayā pṛthivī yayā āpaḥ gupitāḥ imāḥ vaśām sahasra dhārām brahmaṇā acchāvadāmasi
brahmaṇaḥ rūpam	brahmaṇaḥ rūpam
śam me caturbhyaḥ aṅgebhyaḥ	śam me caturbhyaḥ aṅgebhyaḥ
tasmai upākṛtāya niyuktāya āprītāya paryagnikṛtāya [MASK] na vividuḥ	tasmai upākṛtāya niyuktāya āprītāya paryagnikṛtāya viśasitāram na vividuḥ
bataḥ bata asi yama	bataḥ bata asi yama
vadhriḥ viṣa giriḥ kṛtaḥ	vadhriḥ viṣa giriḥ kṛtaḥ
kalpate yajñaḥ api	kalpate yajñaḥ api
asyām vāva sa na pratitiṣṭhati yaḥ na [MASK]	asyām vāva sa na pratitiṣṭhati yaḥ na pratitiṣṭhati
[MASK] eva abhimātim pāpmānam bhrātṛvyam apahatya vṛtratūr eva abhūt	indriyeṇa eva abhimātim pāpmānam bhrātṛvyam apahatya vṛtratūr eva abhūt
ayam vai agniḥ uruṣyati	ayam vai agniḥ uruṣyati
tasyām apitvam īṣāte	tasyām apitvam īṣāte
prāṇaḥ vai vāyuḥ	prāṇaḥ vai vāyuḥ
vāruṇam petvam	vāruṇam petvam
agne tāṁ iha mādaya	agne tāṁ iha mādaya
iyam te karkī	iyam te karkī
devānām asthi kṛśanam babhūva	devānām asthi kṛśanam babhūva
sa prajāpatiḥ suvarṇam ātman apaśyat	sa prajāpatiḥ suvarṇam ātman apaśyat
[MASK] divaḥ tisraḥ pṛthivīḥ ṣaḍ ca imāḥ pradiśaḥ pṛthak tvayā aham [MASK] bhūtāni paśyāni devi oṣadhe	tisraḥ divaḥ tisraḥ pṛthivīḥ ṣaḍ ca imāḥ pradiśaḥ pṛthak tvayā aham sarvā bhūtāni paśyāni devi oṣadhe
yat trayastriṃśat akṣarā tena anuṣṭubh	yat trayastriṃśat akṣarā tena anuṣṭubh
saumyam babhrum ṛṣabham piṅgalam ālabheta yaḥ alam rājyāya [MASK] rājyam na prāpnuyāt	saumyam babhrum ṛṣabham piṅgalam ālabheta yaḥ alam rājyāya san rājyam na prāpnuyāt
ā mā bhadrasya [MASK] pāpman dhehi a vihrutam	ā mā bhadrasya loke pāpman dhehi a vihrutam
yat yajñe abhirūpam tat samṛddham	yat yajñe abhirūpam tat samṛddham
[MASK] eva indriyam vīryam tejaḥ āpnoti	tat eva indriyam vīryam tejaḥ āpnoti
tatas devāḥ abhavan para asurāḥ	tatas devāḥ abhavan para asurāḥ
eṣa ha vai [MASK] svaḥ sakhā yat agniḥ agneḥ	eṣa ha vai asya svaḥ sakhā yat agniḥ agneḥ
oṣadhībhyaḥ vehatam ālabheta prajā kāmaḥ	oṣadhībhyaḥ vehatam ālabheta prajā kāmaḥ
ukṣantu udnā marutaḥ ghṛtena bhagaḥ	ukṣantu udnā marutaḥ ghṛtena bhagaḥ
atha kim pāpayā amuyā pucche [MASK] arbhakam	atha kim pāpayā amuyā pucche bibharṣi arbhakam
paścāt eva asmai viśam upadadhāti	paścāt eva asmai viśam upadadhāti
āpaḥ vai yajñaḥ	āpaḥ vai yajñaḥ
tat ātmanvat carati apsu antar	tat ātmanvat carati apsu antar
atra enam pipāsā hantu	atra enam pipāsā hantu
dīkṣita vimitam prapādayanti	dīkṣita vimitam prapādayanti
aśvinau vai devānām ānujāvarau	aśvinau vai devānām ānujāvarau
te mitrāvaruṇau abruvan	te mitrāvaruṇau abruvan
grāma kāmam yājayet	grāma kāmam yājayet
vicakṣaṇavatīm vācam vadet cakṣuḥ vai vicakṣaṇam vi hi enena [MASK] iti	vicakṣaṇavatīm vācam vadet cakṣuḥ vai vicakṣaṇam vi hi enena paśyati iti
puṣṭim eva avarunddhe	puṣṭim eva avarunddhe
adhi dvayoḥ adadhāḥ [MASK] vacaḥ iti	adhi dvayoḥ adadhāḥ ukthyam vacaḥ iti
bṛhaspatiḥ ā nayatu prajānan	bṛhaspatiḥ ā nayatu prajānan
suparṇaḥ tvā garutmān [MASK] prathamam āvayat	suparṇaḥ tvā garutmān viṣa prathamam āvayat
vaikaṅkatena idhmena devebhyaḥ ājyam vaha	vaikaṅkatena idhmena devebhyaḥ ājyam vaha
eṣām eva lokānām abhijityai	eṣām eva lokānām abhijityai
agniḥ vasubhiḥ udakrāmat indraḥ rudraiḥ varuṇaḥ ādityaiḥ bṛhaspatiḥ viśvaiḥ [MASK]	agniḥ vasubhiḥ udakrāmat indraḥ rudraiḥ varuṇaḥ ādityaiḥ bṛhaspatiḥ viśvaiḥ devaiḥ
sa yat pitṝn anuvyacalat yamaḥ rājā bhūtvā anuvyacalat [MASK] anna ādam kṛtvā	sa yat pitṝn anuvyacalat yamaḥ rājā bhūtvā anuvyacalat svadhākāram anna ādam kṛtvā
adbhiḥ annādībhiḥ [MASK] atti yaḥ evam veda	adbhiḥ annādībhiḥ annam atti yaḥ evam veda
[MASK] ca vai sa [MASK] ca apām ca varuṇasya ca rājñaḥ priyam dhāma bhavati yaḥ evam veda	vairūpasya ca vai sa vairājasya ca apām ca varuṇasya ca rājñaḥ priyam dhāma bhavati yaḥ evam veda
[MASK] pra yandhi maghavan ṛjīṣin indra rāyaḥ viśva vārasya bhūreḥ	asme pra yandhi maghavan ṛjīṣin indra rāyaḥ viśva vārasya bhūreḥ
ud u sūryaḥ	ud u sūryaḥ
vi sveṣu rājati śreṣṭhaḥ svānām bhavati [MASK] evam veda	vi sveṣu rājati śreṣṭhaḥ svānām bhavati yaḥ evam veda
yat eva pālāśam [MASK] vai eṣa vanaspatīnām yoniḥ yat palāśaḥ	yat eva pālāśam sarveṣām vai eṣa vanaspatīnām yoniḥ yat palāśaḥ
ā deveṣu vṛścate	ā deveṣu vṛścate
iṣum vai etām devāḥ samaskurvata [MASK] upasadaḥ	iṣum vai etām devāḥ samaskurvata yat upasadaḥ
atas vai brahma ca [MASK] ca udatiṣṭhatām	atas vai brahma ca kṣatram ca udatiṣṭhatām
ye ca eva devānām śamitāraḥ ye ca manuṣyāṇām tān [MASK] tat saṃśāsti	ye ca eva devānām śamitāraḥ ye ca manuṣyāṇām tān eva tat saṃśāsti
adhārayatam pṛthivīm uta dyām mitra rājānā varuṇā [MASK]	adhārayatam pṛthivīm uta dyām mitra rājānā varuṇā mahobhiḥ
vātaḥ ha ātmā babhūva te	vātaḥ ha ātmā babhūva te
yat yajñe abhirūpam tat samṛddham	yat yajñe abhirūpam tat samṛddham
saḥ avim prāviśat	saḥ avim prāviśat
dvādaśa māsāḥ pañca ṛtavaḥ	dvādaśa māsāḥ pañca ṛtavaḥ
tatas tvam jajñiṣe vaśe	tatas tvam jajñiṣe vaśe
agninā agniḥ sam idhyate [MASK] gṛhapatiḥ yuvā havyavāṭ juhū āsyaḥ iti abhirūpā	agninā agniḥ sam idhyate kaviḥ gṛhapatiḥ yuvā havyavāṭ juhū āsyaḥ iti abhirūpā
pratiṣṭhā vai sviṣṭakṛt	pratiṣṭhā vai sviṣṭakṛt
yaḥ sapatnaḥ yaḥ a sapatnaḥ [MASK] ca dviṣan śapāti naḥ devāḥ tam sarve dhūrvantu	yaḥ sapatnaḥ yaḥ a sapatnaḥ yaḥ ca dviṣan śapāti naḥ devāḥ tam sarve dhūrvantu
yamaḥ amuṣya lokasya ādhipatyam ānaśe	yamaḥ amuṣya lokasya ādhipatyam ānaśe
yaḥ asya prathamaḥ apānaḥ [MASK] paurṇamāsī	yaḥ asya prathamaḥ apānaḥ sā paurṇamāsī
namaḥ te [MASK] aśmane yena ā dūḍāśe asyasi	namaḥ te astu aśmane yena ā dūḍāśe asyasi
parā śṛṇītam acitaḥ	parā śṛṇītam acitaḥ
yat agniḥ āpaḥ adahat praviśya yatra akṛṇvan [MASK] dhṛtaḥ namāṃsi tatra te āhuḥ paramam [MASK]	yat agniḥ āpaḥ adahat praviśya yatra akṛṇvan dharma dhṛtaḥ namāṃsi tatra te āhuḥ paramam janitram
tam eva bhāgadheyena upāsarat	tam eva bhāgadheyena upāsarat
arasān kṛṇu oṣadhe	arasān kṛṇu oṣadhe
huve devīm aditim śūra putrām sajātānām [MASK] yathā asāni	huve devīm aditim śūra putrām sajātānām madhyameṣṭhāḥ yathā asāni
apsu antar amṛtam	apsu antar amṛtam
sā eṣā [MASK] atithimatī na saumyā atithimatī asti	sā eṣā āgneyī atithimatī na saumyā atithimatī asti
