masked	src
a·_melʼ kuuo̗l vagō.	a·_melʼ kuuo̗l vagō.
mẻt nē vallot ſiꝛt.	mẻt nē vallot ſiꝛt.
ees hý-@@wattatýk ew newe [MASK].	ees hý-@@wattatýk ew newe ema-@@nuel.
iꝛtam!	iꝛtam!
meńńètec,	meńńètec,
kýk ýerwsalemnek [MASK] bekeseͤgere, ees beew-@@seͤgh the zeretewýdnek.	kýk ýerwsalemnek wadnak bekeseͤgere, ees beew-@@seͤgh the zeretewýdnek.
te hu̇to̗d tegedet megv̇duo̗ʒeitet.	te hu̇to̗d tegedet megv̇duo̗ʒeitet.
Ky [MASK] aͣd mýkenth gýapýath,	Ky hawat' aͣd mýkenth gýapýath,
mẻt nẻ megen== ==bè o̗ ʒu̇uèbe [MASK]	mẻt nẻ megen== ==bè o̗ ʒu̇uèbe,
kic beńèlic o̗ʒuegecnèc haʒocat hoʒiu [MASK] okaual,	kic beńèlic o̗ʒuegecnèc haʒocat hoʒiu imadſagnac okaual,
tanolʼlʼatoc,	tanolʼlʼatoc,
kÿben [MASK] ÿo ennÿ_valo zewlewk.	kÿben valanak ÿo ennÿ_valo zewlewk.
Elew psalmos.	Elew psalmos.
Nem tuggatoc,	Nem tuggatoc,
Vr_isten azert acaria,	Vr_isten azert acaria,
melʼ halallal volna meǵfenèſeitèndo̗ [MASK].	melʼ halallal volna meǵfenèſeitèndo̗ iſtènt.
⁊ [MASK] o̗ fèlèletin vèʒ́tèglėnᶜ.	⁊ čudalkoduā o̗ fèlèletin vèʒ́tèglėnᶜ.
ees angýalok - eenekelnek [MASK],	ees angýalok - eenekelnek ys-@@tennek,
ki volt Leuie,	ki volt Leuie,
ew ketsegerewl bankodyk uala,	ew ketsegerewl bankodyk uala,
heted zen iozag,	heted zen iozag,
meꝛt iſtènto̗l [MASK], mèſter,	meꝛt iſtènto̗l io̗ttel, mèſter,
⁊ ki_meń aʒ èmbeꝛbo̗l!	⁊ ki_meń aʒ èmbeꝛbo̗l!
te alnok zolga, en gyewrewsewmre vetetted te [MASK] zemeÿdet.	te alnok zolga, en gyewrewsewmre vetetted te zemermetlen zemeÿdet.
melʼlʼèc lo̗ttec o̗_bènne [MASK] napocban?	melʼlʼèc lo̗ttec o̗_bènne èʒ napocban?
hog meg_ièlentèſſènᶜ o̗ mu̇uelkedèti,	hog meg_ièlentèſſènᶜ o̗ mu̇uelkedèti,
fekʒen haʒamban,	fekʒen haʒamban,
ha meǵ_haland es.	ha meǵ_haland es.
⁊ kic ko̗uètic== ==uala,	⁊ kic ko̗uètic== ==uala,
es monda neki,	es monda neki,
De annak felette ebbelewl legen erdelmed [MASK]	De annak felette ebbelewl legen erdelmed.
Egebèc mongac vala:	Egebèc mongac vala:
hoǵh fel_thamadoth halottaÿbol,	hoǵh fel_thamadoth halottaÿbol,
meg_kymlene.	meg_kymlene.
kic nē akaꝛtac èn [MASK] o̗_ꝛaitoc,	kic nē akaꝛtac èn oꝛʒ́aglatomat o̗_ꝛaitoc,
mert mikeppen az eleuen fetu̇l el_zacadot [MASK] meg_hot,	mert mikeppen az eleuen fetu̇l el_zacadot tag meg_hot,
Es megsegeÿtenek,	Es megsegeÿtenek,
Aʒ ȳnep_nap vtan ke· ʒ́octa== ==uala [MASK] fedèlm,	Aʒ ȳnep_nap vtan ke· ʒ́octa== ==uala a· fedèlm,
es <en> [MASK] igassaga megmarad ewrewkkel.	es <en> wrnak igassaga megmarad ewrewkkel.
olaÿ_ffa_agbol ko̗to̗th kozoro ffeÿeben,	olaÿ_ffa_agbol ko̗to̗th kozoro ffeÿeben,
ki [MASK] tauoʒic== ==uala [MASK] a· templomtol bo̗ito̗ckèl ⁊ imadſagockal ʒ́algaluan nappal ⁊ eẏèl.	ki nem tauoʒic== ==uala èl a· templomtol bo̗ito̗ckèl ⁊ imadſagockal ʒ́algaluan nappal ⁊ eẏèl.
⁊ vala vꝛnac tèhètſege bètègecnᶜ viǵaʒ́taſocra [MASK]	⁊ vala vꝛnac tèhètſege bètègecnᶜ viǵaʒ́taſocra.
es az v̇ feien ala_čignec es fignec vala zamtalan zo̗rńu̇ sar [MASK].	es az v̇ feien ala_čignec es fignec vala zamtalan zo̗rńu̇ sar ǵicok.
Vram halgasd megh,	Vram halgasd megh,
ki ʒ́u̇lètet ʒ́èllètto̗l.	ki ʒ́u̇lètet ʒ́èllètto̗l.
mÿnt az kyẃs gÿermećzkék,	mÿnt az kyẃs gÿermećzkék,
Eʒ́t ke· mit?	Eʒ́t ke· mit?
⁊ igal.	⁊ igal.
[MASK] ke· nė akaꝛiatoc ſokat ʒolnotoc,	Imadkoʒuatoc ke· nė akaꝛiatoc ſokat ʒolnotoc,
sem zent Bernaldet,	sem zent Bernaldet,
mẻt kÿ ninč miellèno̗nc,	mẻt kÿ ninč miellèno̗nc,
Kezeýwel artatlan, ees thýsta [MASK],	Kezeýwel artatlan, ees thýsta zýwew,
Segeych mýnketh,	Segeych mýnketh,
Merth az o̗ro̗k eletnek [MASK] vagÿon nalad.	Merth az o̗ro̗k eletnek ÿegÿeh vagÿon nalad.
Belewl ees ký-@@weͮl een magamnak [MASK] wagyok,	Belewl ees ký-@@weͮl een magamnak megh_bantoýa wagyok,
De az [MASK] az nagÿ aÿuÿtatossagert,	De az gazda az nagÿ aÿuÿtatossagert,
Aldasth mondyonk wrnak,	Aldasth mondyonk wrnak,
mikent o̗ mèſteꝛe,	mikent o̗ mèſteꝛe,
fel_emel-@@eek ·- folýo_wýzek ew [MASK].	fel_emel-@@eek ·- folýo_wýzek ew zawokath.
es [MASK] v̇ ńeluenec alatta fergečkek vadnac,	es az v̇ ńeluenec alatta fergečkek vadnac,
Amen.	Amen.
ky [MASK] | ees zenth_lelek@@wel | eelz,	ky a-@@thýawal | ees zenth_lelek@@wel | eelz,
⁊ [MASK] aʒ vćacba bèmenēdèʒ,	⁊ ha aʒ vćacba bèmenēdèʒ,
dý-@@cherye,	dý-@@cherye,
ammit hallot auaǵ gondolt [MASK] attʼafiarol,	ammit hallot auaǵ gondolt v̇ attʼafiarol,
zerettÿẃk== ==e az draga-@@latos [MASK],	zerettÿẃk== ==e az draga-@@latos neweth,
Aldýaͣthok, yegek [MASK] havak wrath,	Aldýaͣthok, yegek ees havak wrath,
Rabi, ki bu̇nho̗t,	Rabi, ki bu̇nho̗t,
[MASK] o̗ ſēmit ſem fèlèlè o̗nèki.	⁊ o̗ ſēmit ſem fèlèlè o̗nèki.
adýad nekenk wgýan_azon lelekwel ýgazakath [MASK],	adýad nekenk wgýan_azon lelekwel ýgazakath eerthenewnk,
[MASK] terenek ez vÿdeknek helÿre,	De terenek ez vÿdeknek helÿre,
es eǵh pontban pokolrah [MASK].	es eǵh pontban pokolrah zalnak.
mėlʼ viʒèn a· vèʒedelmꝛè,	mėlʼ viʒèn a· vèʒedelmꝛè,
[MASK] nē kÿuanna hallanÿ az o̗ edes bezedeth,	kÿ nē kÿuanna hallanÿ az o̗ edes bezedeth,
⁊ ko̗uèttec== ==uala o̗tet.	⁊ ko̗uèttec== ==uala o̗tet.
[MASK] micoꝛ nap lo̗t uolna,	Es micoꝛ nap lo̗t uolna,
mit kèrèſtec èngemet meg_o̗lno̗to̗c?	mit kèrèſtec èngemet meg_o̗lno̗to̗c?
Mie alaitod,	Mie alaitod,
kýthewl zýle-@@theͤk zýz maría.	kýthewl zýle-@@theͤk zýz maría.
Vr, dauidnac fia [MASK] iꝛgalmaʒih mu̇nèko̗nc!	Vr, dauidnac fia, iꝛgalmaʒih mu̇nèko̗nc!
Mit hiutoc [MASK] èngemèt, vꝛam, vꝛam,	Mit hiutoc ke· èngemèt, vꝛam, vꝛam,
Dè iaẏ tu̇nèctec, leualtac [MASK]	Dè iaẏ tu̇nèctec, leualtac,
hogÿ te algÿad meg az [MASK],	hogÿ te algÿad meg az kenerekett,
Te hÿuattatol cephasnak,	Te hÿuattatol cephasnak,
aʒoc fèꝛtèʒtetnᶜ m̄g èmbeꝛt.	aʒoc fèꝛtèʒtetnᶜ m̄g èmbeꝛt.
zenwedwen neh zugoggÿwnk,	zenwedwen neh zugoggÿwnk,
hoǵh kegÿglen az o̗ edes [MASK] ÿnkab zẃwo̗kbeh to̗neek,	hoǵh kegÿglen az o̗ edes tanusagah ÿnkab zẃwo̗kbeh to̗neek,
De ezkeppen fekewnek monda:	De ezkeppen fekewnek monda:
[MASK] micor èʒ́t mōdotta== ==uolna,	⁊ micor èʒ́t mōdotta== ==uolna,
de uǵh teeǵh,	de uǵh teeǵh,
m̄gèmlèkeʒiètec Lotnac fèlèſeǵėꝛo̗l!	m̄gèmlèkeʒiètec Lotnac fèlèſeǵėꝛo̗l!
mert [MASK] te zentsego̗det el nem zeneuetheto̗m,	mert az te zentsego̗det el nem zeneuetheto̗m,
kiknec v̇ [MASK] gonoznac ńeluo̗c a yo iesot mind hoz'a_tartozoual ozuen gonoznac itelec,	kiknec v̇ atkozot gonoznac ńeluo̗c a yo iesot mind hoz'a_tartozoual ozuen gonoznac itelec,
⁊ veſd èl te_to̗llèd.	⁊ veſd èl te_to̗llèd.
Es valaki egget èʒ èn_belē hu̇uo̗c ku̇ſdèdec [MASK] meǵǵonoʒbeitand,	Es valaki egget èʒ èn_belē hu̇uo̗c ku̇ſdèdec ko̗ʒʒo̗l meǵǵonoʒbeitand,
⁊ aʒ [MASK] ʒèkekèt ſinagogacbā,	⁊ aʒ èlo̗ ʒèkekèt ſinagogacbā,
ime te ańad!	ime te ańad!
[MASK] nekeͮnk azon lelekbeen ygazath eerthenewnk, ees ev zenthseeges wýgazthalasa-@@wal eͮrewlnewnk.	Adý nekeͮnk azon lelekbeen ygazath eerthenewnk, ees ev zenthseeges wýgazthalasa-@@wal eͮrewlnewnk.
es micoron halarra vitetneiec,	es micoron halarra vitetneiec,
alleluya	alleluya
de ÿlletek== ==ÿs vala az [MASK] [ÿgek] ÿgeth,	de ÿlletek== ==ÿs vala az o̗ro̗k [ÿgek] ÿgeth,
a· meglėli o̗tèt.	a· meglėli o̗tèt.
De az vton mÿkoron [MASK] ==uolna phetrom hegyenek nemÿnemew varaban,	De az vton mÿkoron ÿuttott== ==uolna phetrom hegyenek nemÿnemew varaban,
ees ew ment' wew_legeen te-@@rembel leepew Eer-@@wende mýnt [MASK].	ees ew ment' wew_legeen te-@@rembel leepew Eer-@@wende mýnt orýas.
Imadsagh	Imadsagh
Aʒ ido̗bèn mōda [MASK] a· go̗lèkeʒètecnᶜ:	Aʒ ido̗bèn mōda iᶜ a· go̗lèkeʒètecnᶜ:
⁊ mēdꝫ gonoʒol vallokat [MASK].	⁊ mēdꝫ gonoʒol vallokat megvigaʒ́tot.
ki_veue.	ki_veue.
Algýon mýnketh ysten mý [MASK].	Algýon mýnketh ysten mý ýstenewnk.
ha leèſuen imadandaʒ èngemèt.	ha leèſuen imadandaʒ èngemèt.
utanna nē haʒafkodnac,	utanna nē haʒafkodnac,
⁊ ènnèkē īnom adatoc,	⁊ ènnèkē īnom adatoc,
es acara [MASK] meg_allani ez azzoni allaton,	es acara bozzuiat meg_allani ez azzoni allaton,
ezt demostenes nem montah.	ezt demostenes nem montah.
yol tudom.	yol tudom.
⁊ mikent hittèl,	⁊ mikent hittèl,
io̗uo̗c tu̇_hoʒiatoc.	io̗uo̗c tu̇_hoʒiatoc.
Wram een aýakaýmat megh_nýtod,	Wram een aýakaýmat megh_nýtod,
ki hatalmaual teʒèm èʒekèt.	ki hatalmaual teʒèm èʒekèt.
addeg ez [MASK] semmikeppen nem ńughatic,	addeg ez elʼeten semmikeppen nem ńughatic,
KEerewnk wram,	KEerewnk wram,
Es p̄dicaltatic aʒ oꝛʒagnac [MASK] mēd èʒ vilagbā mēdꝫ nēʒètecnᶜ tanoſagocꝛa,	Es p̄dicaltatic aʒ oꝛʒagnac ewāgelioma mēd èʒ vilagbā mēdꝫ nēʒètecnᶜ tanoſagocꝛa,
kinec miatta adot [MASK] vr_isten elʼen naǵ diadalmat israel nepenec,	kinec miatta adot vala vr_isten elʼen naǵ diadalmat israel nepenec,
De ha egyenbe [MASK] kerendetek,	De ha egyenbe mendent kerendetek,
meꝛt a· bu̇no̗ſo̗c es [MASK] a· bu̇no̗ſo̗cnèc,	meꝛt a· bu̇no̗ſo̗c es vſoralkodnac a· bu̇no̗ſo̗cnèc,
⁊ iuo̗lt== ==uala mōduan:	⁊ iuo̗lt== ==uala mōduan:
Aꝛtatlan vagoc èn èʒ iǵaʒnac vėꝛebèn [MASK]	Aꝛtatlan vagoc èn èʒ iǵaʒnac vėꝛebèn,
kinel ero̗sben,	kinel ero̗sben,
Aldyaͣtok [MASK] ees hewseegh wrath,	Aldyaͣtok týz ees hewseegh wrath,
Bal kezeh ffem alath,	Bal kezeh ffem alath,
⁊ [MASK] vala o̗tet aʒ vtbā.	⁊ ko̗uèti vala o̗tet aʒ vtbā.
halgatʼtʼa èn ʒ́omat.	halgatʼtʼa èn ʒ́omat.
⁊ iouėnᶜ,	⁊ iouėnᶜ,
ʒèꝛèſſetèc tu̇ èllènſeǵtekèt,	ʒèꝛèſſetèc tu̇ èllènſeǵtekèt,
kiket egènᶜ.	kiket egènᶜ.
eg iota auag eg apex a· to̗ꝛuėńbo̗l èl== ==nem [MASK],	eg iota auag eg apex a· to̗ꝛuėńbo̗l èl== ==nem mulic,
Imaadom,	Imaadom,
hoǵh ha valakÿ az egbeh [MASK],	hoǵh ha valakÿ az egbeh emeltetneek,
kyben uettett,	kyben uettett,
ammit kerzh,	ammit kerzh,
hoʒatec nèki eg,	hoʒatec nèki eg,
⁊ fed== ==m̄g o̗tèt [MASK] / ⁊ čac o̗no̗n_ko̗ʒo̗tto̗.	⁊ fed== ==m̄g o̗tèt teko̗ʒo̗ttèd / ⁊ čac o̗no̗n_ko̗ʒo̗tto̗.
hoǵnem laÿos kÿralʼ, [MASK] zent elek mÿnden kÿnćhet,	hoǵnem laÿos kÿralʼ, auuaǵh zent elek mÿnden kÿnćhet,
Zent tamas doctor ez kerdesre rea_felel ekkeppen monduan [MASK]	Zent tamas doctor ez kerdesre rea_felel ekkeppen monduan.
[MASK] meńńètec fel aʒ ẏnnèp_napra,	tu̇ meńńètec fel aʒ ẏnnèp_napra,
⁊ aggatoc alamiſnat!	⁊ aggatoc alamiſnat!
Es a· vaꝛoſbol [MASK] ſokan,	Es a· vaꝛoſbol ki_mėnėnᶜ ſokan,
[MASK] the zolgaýdath my [MASK] ýstenewnk elmenknek ees thesthewnknek eeltig== ==walo egesseͤgeͤwel erewlný [MASK] ees dý-@@cheseͤges bodogh maryanak mendenha zýznek esedezese-@@wel | mastaný zomorwsaͣgh-@@thwl megh_zabadolny ees erewk eͮreͮmmel lakozný.	mýnket the zolgaýdath my wronk ýstenewnk elmenknek ees thesthewnknek eeltig== ==walo egesseͤgeͤwel erewlný, ees dý-@@cheseͤges bodogh maryanak mendenha zýznek esedezese-@@wel | mastaný zomorwsaͣgh-@@thwl megh_zabadolny ees erewk eͮreͮmmel lakozný.
kýk rakýaak ewteth.	kýk rakýaak ewteth.
De [MASK] mondott tyztessegben valanak kylemb_kÿlemb herrewl ualo sok gewlekezet nemes kewzewt neppek,	De ez mondott tyztessegben valanak kylemb_kÿlemb herrewl ualo sok gewlekezet nemes kewzewt neppek,
mikent iᶜ pančolt== ==uala [MASK],	mikent iᶜ pančolt== ==uala aʒocnac,
⁊ a· halat aʒonkeppèn.	⁊ a· halat aʒonkeppèn.
kelýethek fel,	kelýethek fel,
w̄	w̄
aʒ angal nèki ʒ́oltat.	aʒ angal nèki ʒ́oltat.
ees the: mehed-@@ben [MASK] wýsseleed.	ees the: mehed-@@ben wr_ýstenth wýsseleed.
Dý-@@cheryetek ewtet' kwrtnek zengeͤseeben,	Dý-@@cheryetek ewtet' kwrtnek zengeͤseeben,
mėlto leʒèn itėlètnᶜ,	mėlto leʒèn itėlètnᶜ,
W-@@ram engem segeýthený syes.	W-@@ram engem segeýthený syes.
hanem_chak ýstenben, ees ha [MASK] ýstenben,	hanem_chak ýstenben, ees ha keve-@@-see ýstenben,
Es hiua o̗tet,	Es hiua o̗tet,
Kon.	Kon.
Mit tego̗c aʒeꝛt?	Mit tego̗c aʒeꝛt?
mert Kedeg io az te fogadasod [MASK] az te acaratod,	mert Kedeg io az te fogadasod es az te acaratod,
⁊ rakot toꝛnot,	⁊ rakot toꝛnot,
Crístus kapwýa megh_nýleͤk,	Crístus kapwýa megh_nýleͤk,
⁊ m̄g_hallottac,	⁊ m̄g_hallottac,
mert ez ellensegnec zeretese istennec [MASK] igo̗n kedues,	mert ez ellensegnec zeretese istennec olʼ igo̗n kedues,
igèn es [MASK] hanēha maradandotoc èn_bènnem.	igèn es tu̇ hanēha maradandotoc èn_bènnem.
leʒèn mendentecnᶜ ʒ́olga.	leʒèn mendentecnᶜ ʒ́olga.
meꝛt idèiè vagon.	meꝛt idèiè vagon.
ký magath [MASK] ew hewethewl.	ký magath eel_reýche ew hewethewl.
Mert [MASK] egek nem foghatnak wala,	Mert kyt egek nem foghatnak wala,
hoʒia vepec eg nèmbeꝛi / valuā eg alabaſtom dꝛagalatos kènètėt [MASK]	hoʒia vepec eg nèmbeꝛi / valuā eg alabaſtom dꝛagalatos kènètėt,
kyknek mÿatta ysten mÿuelkedyk,	kyknek mÿatta ysten mÿuelkedyk,
mėꝛt xᶜe vattoc,	mėꝛt xᶜe vattoc,
ees aldoth [MASK] mehednek gyw@@mewlche.	ees aldoth the mehednek gyw@@mewlche.
⁊ hu̇nèc aʒ iraſocnac [MASK] a· bèʒ́edecnᶜ,	⁊ hu̇nèc aʒ iraſocnac ⁊ a· bèʒ́edecnᶜ,
o̗k es eg_eg penʒt [MASK],	o̗k es eg_eg penʒt vo̗nèc,
Amen etc.	Amen etc.
a· [MASK] ke· megeǵèti alhatatlan tu̇ʒbèn.	a· polʼuakat ke· megeǵèti alhatatlan tu̇ʒbèn.
mi== ==nem io̗t a· ʒo̗uetnèc [MASK]	mi== ==nem io̗t a· ʒo̗uetnèc,
Minēdè tu̇ es èl== ==akaꝛtoc mennetec_ ė [MASK]	Minēdè tu̇ es èl== ==akaꝛtoc mennetec_ ė?
⁊ atʼat [MASK] ſem èſmèꝛte,	⁊ atʼat ſènki ſem èſmèꝛte,
Vagō_ [MASK] it valami ènni_valo?	Vagō_ ė it valami ènni_valo?
⁊ èlhagac.	⁊ èlhagac.
nem nagÿobh az [MASK] az vrnal,	nem nagÿobh az zolgah az vrnal,
tèmèſſec èl o̗ halottakat.	tèmèſſec èl o̗ halottakat.
Ez [MASK] nem_čak zent_irasnac bizonsagabol,	Ez meg_bizonoytatic nem_čak zent_irasnac bizonsagabol,
hog o̗ èʒt to̗tto̗.	hog o̗ èʒt to̗tto̗.
⁊ vilamoduan èſmeg io̗uo̗ a· tèmplōba [MASK]	⁊ vilamoduan èſmeg io̗uo̗ a· tèmplōba.
mėlʼ čaʒ́aꝛe,	mėlʼ čaʒ́aꝛe,
es gÿczerek,	es gÿczerek,
Mert keues napiglan:| olÿ czudalatos czudak latattnak [MASK] hegÿben,	Mert keues napiglan:| olÿ czudalatos czudak latattnak ez hegÿben,
Myndenhato erewk' y-@@sten, [MASK] alaazato-@@son kerewnk,	Myndenhato erewk' y-@@sten, teͤged alaazato-@@son kerewnk,
Kegoc, kečkè_kegonac nēʒèti!	Kegoc, kečkè_kegonac nēʒèti!
meꝛt hanēha [MASK] bo̗uo̗lko̗dèndic tu̇ igaſſagtoc, hognē aʒ iaſtudoke ⁊ a· leualtake,	meꝛt hanēha inkab bo̗uo̗lko̗dèndic tu̇ igaſſagtoc, hognē aʒ iaſtudoke ⁊ a· leualtake,
[MASK] nemikoron monda ffrater leo,	es nemikoron monda ffrater leo,
Tahat [MASK] a· leualtac tanalčot taꝛtanac,	Tahat èlmenuē a· leualtac tanalčot taꝛtanac,
⁊ bèmene a· kopoꝛſoba,	⁊ bèmene a· kopoꝛſoba,
⁊ io̗t naʒaꝛètbè,	⁊ io̗t naʒaꝛètbè,
feneſeh m̄g engemèt tenēnalad,	feneſeh m̄g engemèt tenēnalad,
kyt te zerzeted [MASK] zewlesenek ydeyetewl== ==foguan.	kyt te zerzeted vallot zewlesenek ydeyetewl== ==foguan.
zerzett es [MASK] kysseb fraterokee.	zerzett es elett kysseb fraterokee.
Kic micor èlmentèc== ==uolna,	Kic micor èlmentèc== ==uolna,
[MASK] emberek-@@nek laabay== ==ala wetetted,	Mynd_ezeket' emberek-@@nek laabay== ==ala wetetted,
Parancholí wram ýol mondanom,	Parancholí wram ýol mondanom,
⁊ io̗uenᶜ o̗_hoʒia.	⁊ io̗uenᶜ o̗_hoʒia.
⁊ meń te haʒadba!	⁊ meń te haʒadba!
⁊ io̗t o̗_hoʒia/.	⁊ io̗t o̗_hoʒia/.
èmbeꝛecto̗l.	èmbeꝛecto̗l.
Asisyabelewl== ==ualo [MASK] frater Rufen nehezen ewrdewg== ==mÿat gewtretÿk uala Lelkenek ÿduesegerewl,	Asisyabelewl== ==ualo nemes frater Rufen nehezen ewrdewg== ==mÿat gewtretÿk uala Lelkenek ÿduesegerewl,
Ki hu̇ a· ku̇ſſebbèn,	Ki hu̇ a· ku̇ſſebbèn,
micoron [MASK] az igaz ǵonasba v̇ gonoz alnocsagat meg_monǵa,	micoron embo̗r az igaz ǵonasba v̇ gonoz alnocsagat meg_monǵa,
Es megys az varnak emberÿ nagÿ tÿztesseget teznek az helnek [MASK]	Es megys az varnak emberÿ nagÿ tÿztesseget teznek az helnek,
hog mēdꝫ ku̇uo̗l valo èmbeꝛbè bèmeno̗ [MASK] nē ſèꝛteʒtethèti m̄g o̗tèt.	hog mēdꝫ ku̇uo̗l valo èmbeꝛbè bèmeno̗ / nē ſèꝛteʒtethèti m̄g o̗tèt.
Elezteb mondatec,	Elezteb mondatec,
⁊ vepec,	⁊ vepec,
⁊ èngèdnᶜ nèki?	⁊ èngèdnᶜ nèki?
Gèꝛmekec [MASK] midènē vagon_ ė valami ènnètec valo?	Gèꝛmekec, midènē vagon_ ė valami ènnètec valo?
te ko̗uès èngemèt!	te ko̗uès èngemèt!
⁊ imadkoʒec haꝛmadʒ́èꝛ aʒō bèʒ́edèt [MASK].	⁊ imadkoʒec haꝛmadʒ́èꝛ aʒō bèʒ́edèt mōduan.
Ihc̄ ko̗ʒèleituėn [MASK] ==uala o̗_vèlec.	Ihc̄ ko̗ʒèleituėn megèn== ==uala o̗_vèlec.
hoǵ ez ekkeppen leǵo̗n,	hoǵ ez ekkeppen leǵo̗n,
Biʒoń, vram [MASK] tè tud,	Biʒoń, vram, tè tud,
⁊ èluėtetnenᶜ a· kèrèʒ́tro̗l.	⁊ èluėtetnenᶜ a· kèrèʒ́tro̗l.
⁊ monda Andoꝛiaſnac.	⁊ monda Andoꝛiaſnac.
De [MASK] ffrater lleo zent fferenczet hÿvsegest lesezÿ uala,	De tehatt ffrater lleo zent fferenczet hÿvsegest lesezÿ uala,
ees beel_thewl-@@thy ewtheth ysten felelmeͤ-@@nek [MASK].	ees beel_thewl-@@thy ewtheth ysten felelmeͤ-@@nek lelke.
Es o̗k mōdanac o̗_neki:	Es o̗k mōdanac o̗_neki:
teʒlèc tu̇to̗kèt èmbėrecnᶜ halaʒoia.	teʒlèc tu̇to̗kèt èmbėrecnᶜ halaʒoia.
mÿkenth Ez vÿlagnak zereto̗ÿ.	mÿkenth Ez vÿlagnak zereto̗ÿ.
Es micor iuttac== ==uolna o̗ taneituańi tèngeꝛ èluè [MASK]	Es micor iuttac== ==uolna o̗ taneituańi tèngeꝛ èluè,
ees en [MASK] the_hozýad ýwsson.	ees en yweltesem the_hozýad ýwsson.
ees [MASK] zenth wýgazthalaͣsaͣwal erewl-@@newnk.	ees ew zenth wýgazthalaͣsaͣwal erewl-@@newnk.
ne vèʒ́èſſec èl abban,	ne vèʒ́èſſec èl abban,
⁊ vèſd== ==m̄g a· hoꝛgot / ⁊ [MASK] halat,	⁊ vèſd== ==m̄g a· hoꝛgot / ⁊ a· halat,
[MASK] vala ke· o̗ atʼtʼanac,	Imtnᶜ vala ke· o̗ atʼtʼanac,
meꝛt [MASK] nèuètec iꝛuan vagon meńńècbèn.	meꝛt tu̇ nèuètec iꝛuan vagon meńńècbèn.
Melʼh felseges,	Melʼh felseges,
mig_nem azt erdo̗mle hallania.	mig_nem azt erdo̗mle hallania.
es meg_aldam ÿstente,	es meg_aldam ÿstente,
[MASK] ez zent ko̗ńo̗ru̇letnec martirumsagat mindo̗n embo̗r meg_valhattʼa,	Azert ez zent ko̗ńo̗ru̇letnec martirumsagat mindo̗n embo̗r meg_valhattʼa,
ku̇ſſèb mendꝫ magoctol,	ku̇ſſèb mendꝫ magoctol,
Elso̗ tiko̗r az termezet [MASK] valo ocossag,	Elso̗ tiko̗r az termezet zerent valo ocossag,
Iay tu̇_nèctec,	Iay tu̇_nèctec,
En èlmegèc,	En èlmegèc,
⁊ hiꝛdeſſed== ==m̄g o̗nèkic,	⁊ hiꝛdeſſed== ==m̄g o̗nèkic,
en vagÿok attÿam.	en vagÿok attÿam.
mely paranczolatokott frater lleo ewrewmest meg_tarta mendenestewl== [MASK].	mely paranczolatokott frater lleo ewrewmest meg_tarta mendenestewl== ==foguan.
Hala adasseek Is-@@tennek, [MASK] malazthya.	Hala adasseek Is-@@tennek, Istennek malazthya.
Ees mosattas-@@sanak [MASK] az regý fertezee-@@sek,	Ees mosattas-@@sanak megh az regý fertezee-@@sek,
ki meg_bantʼa [MASK] buču meg nem vallast.	ki meg_bantʼa az buču meg nem vallast.
meꝛt o̗ [MASK] o̗ꝛo̗c ėlèt.	meꝛt o̗ paꝛančolatʼtʼa o̗ꝛo̗c ėlèt.
hoǵ semmit [MASK] incab nem ǵu̇lo̗lo̗c,	hoǵ semmit en incab nem ǵu̇lo̗lo̗c,
[MASK] o̗k es èſmeg meg_vèndeǵlʼènᶜ tegedèt,	nėtalantal o̗k es èſmeg meg_vèndeǵlʼènᶜ tegedèt,
ees [MASK] elethnek eedes [MASK] | az theremteth-@@-len | ees felseeges bewlche-@@seegnek zayaabol halgat-@@thaal.	ees kýkwel elethnek eedes bezedeeth | az theremteth-@@-len | ees felseeges bewlche-@@seegnek zayaabol halgat-@@thaal.
Bodogoc,	Bodogoc,
hog mēdenèc meǵto̗kėlèttèc,	hog mēdenèc meǵto̗kėlèttèc,
⁊ èlmene čudalkoduan o̗nō̗_bènne,	⁊ èlmene čudalkoduan o̗nō̗_bènne,
hog mēd è [MASK] foglalna aʒocat,	hog mēd è vilaǵ foglalna aʒocat,
ʒèꝛèſſed te [MASK] iſtènedèt mēd tè ʒu̇uèddèl [MASK] mēd te lelkeddèl / ⁊ mēd te èlmeddèl.	ʒèꝛèſſed te vꝛadat iſtènedèt mēd tè ʒu̇uèddèl ⁊ mēd te lelkeddèl / ⁊ mēd te èlmeddèl.
⁊ ingèn nē ihatnanac.	⁊ ingèn nē ihatnanac.
te karhoztal.	te karhoztal.
⁊ ſelèletet uo̗t== [MASK] ſcent_ʒ́èlletto̗l [h],	⁊ ſelèletet uo̗t== ==uala ſcent_ʒ́èlletto̗l [h],
[MASK] aggad== ==meg aʒocnac o̗ eꝛdèmekèt / keʒduen aʒ vtolſocꝛol mė̄d aʒ èlo̗lſo̗kiglèn.	⁊ aggad== ==meg aʒocnac o̗ eꝛdèmekèt / keʒduen aʒ vtolſocꝛol mė̄d aʒ èlo̗lſo̗kiglèn.
Zenth_leelek felywl yew the_beleed,	Zenth_leelek felywl yew the_beleed,
ky leuen kezde az [MASK] nemÿ keuesse asoytanÿ,	ky leuen kezde az gyermek nemÿ keuesse asoytanÿ,
kic io̗ttèc== ==uala,	kic io̗ttèc== ==uala,
meꝛt kinᶜ vagon,	meꝛt kinᶜ vagon,
