masked	src
kic nem koſtolʼlʼac a[_]halalt,	kic nem koſtolʼlʼac a halalt,
Ki[_]èc ʒ́oꝛo lapatʼtʼa [_]̗ kèʒebèn,	Kinèc ʒ́oꝛo lapatʼtʼa o̗ kèʒebèn,
bu̇no̗c nē[_]volna.	bu̇no̗c nē volna.
Mert er[_]e vagyonk hyu[_]talosok,	Mert erre vagyonk hyuatalosok,
bočanat adasse[_],	bočanat adassec,
⁊ laſſad!	⁊ laſſad!
⁊ meǵſoꝛdola o̗ ʒ́el[_]ete,	⁊ meǵſoꝛdola o̗ ʒ́ellete,
hoǵ_nem az [_]ocolnac kińńat.	hoǵ_nem az pocolnac kińńat.
teeged wrat wa[_]lonk,	teeged wrat wallonk,
Zýzeknek neme[_] [_]y[_]e, esedezýeek mý_eertenk ew fýanal.	Zýzeknek nemes zyze, esedezýeek mý_eertenk ew fýanal.
hog è naʒaꝛet[_] iᶜ,	hog è naʒaꝛeti iᶜ,
hog[_] meg_hallana,	hogÿ meg_hallana,
Antiphona	Antiphona
ky mýatth the[_]malazthoda[_] el_wezessem.	ky mýatth the malazthodat el_wezessem.
ew te-@@remy<ben> d[_]cherethes ee-@@nekben haa[_]at adyatok nee[_]ý.	ew te-@@remy<ben> dycherethes ee-@@nekben haalat adyatok neeký.
es ott kele harmad [_]epsegew li[_]ium.	es ott kele harmad zepsegew lilium.
Mer[_]h oth parancho-@@[_]a wr aldomasth, ees ele[_]h-@@thewt mýnd_erewk[_]ee.	Merth oth parancho-@@la wr aldomasth, ees eleth-@@thewt mýnd_erewkkee.
Hatodkeppen l[_]zo̗n,	Hatodkeppen lezo̗n,
halgaſſa!	halgaſſa!
⁊ mēdè[_]èc čudalkodnac [_]ala o̗_ꝛaita.	⁊ mēdènèc čudalkodnac vala o̗_ꝛaita.
de hog i[_]aſoc bèt[_]lʼlʼefeggènᶜ.	de hog iꝛaſoc bètèlʼlʼefeggènᶜ.
Isten en seged[_]eͤgemre ýgýekezye[_]l,	Isten en segedseͤgemre ýgýekezyeͤl,
Nagÿob ćhoda v[_]la,	Nagÿob ćhoda vala,
[_]rā, ninč èmbėꝛem,	Vrā, ninč èmbėꝛem,
Repewl[_]enek- -el,	Repewlyenek- -el,
o̗ tanei[_]uańi titk[_]n megkeꝛdec o̗tet, mōduan:	o̗ taneituańi titkon megkeꝛdec o̗tet, mōduan:
wers.	wers.
Xpēon.	Xpēon.
va[_]ō vagon,	vagō vagon,
⁊ èn tudom [_]̗tet,	⁊ èn tudom o̗tet,
Eʒekèt pelda_[_]èʒ[_]edecbè̄ bèʒ́ellettèm tu̇nèctèc.	Eʒekèt pelda_bèʒ́edecbè̄ bèʒ́ellettèm tu̇nèctèc.
mýnd ýs[_]ennek zolgaý Kýk[_]allotok wrnak hazaaban, mý ystenewnk haazanak e[_][_]yben.	mýnd ýstennek zolgaý Kýk allotok wrnak hazaaban, mý ystenewnk haazanak eleyben.
tudnia_miert az vr[_]istensegre [_]̇no̗nmaga[_]a iǵeko̗zni,	tudnia_miert az vr_istensegre v̇no̗nmagara iǵeko̗zni,
⁊ mōda nèk[_]:	⁊ mōda nèki:
⁊ biʒoń a[_] vitèʒec t[_]ttec èʒekèt.	⁊ biʒoń a· vitèʒec tottec èʒekèt.
de azokot,	de azokot,
MOnda wr een wra-@@mnak[_]	MOnda wr een wra-@@mnak,
O en edes ÿstenem, volnanak megÿs to̗b tagaÿ[_][_],	O en edes ÿstenem, volnanak megÿs to̗b tagaÿnk,
Imee zy[_] fogad,	Imee zyz fogad,
Hogÿ sepri uala alazatost a zente[_][_]hazakot.	Hogÿ sepri uala alazatost a zentegÿhazakot.
ki[_] ńiluan meg_peldaza,	kit ńiluan meg_peldaza,
dè hog megièlentètnec i[_]ꝛ̄lbè[_],	dè hog megièlentètnec iſꝛ̄lbèn,
monda:	monda:
Es ÿm[_] sokaknak latasara az[_]helyekrewl,	Es ÿme sokaknak latasara az helyekrewl,
K[_] mōda o̗nèkic:	Ki mōda o̗nèkic:
ees[_]emelked[_]ethek== ==fel erewk kapwk',	ees emelkedyethek== ==fel erewk kapwk',
Ʒ́o magaſ[_]agocban hallatot[_]ſiralm ⁊ nag oꝛdeitat:	Ʒ́o magaſſagocban hallatot ſiralm ⁊ nag oꝛdeitat:
⁊ vtalnac== ==ual[_] egèbèkèt,	⁊ vtalnac== ==uala egèbèkèt,
ees ew la[_][_]dalmaͣban lakozta-@@thaa ewteth.	ees ew lakodalmaͣban lakozta-@@thaa ewteth.
⁊ hittèc.	⁊ hittèc.
mėꝛt legènᶜ ſc[_]ntėlètnᶜ fiai.	mėꝛt legènᶜ ſcèntėlètnᶜ fiai.
Allelwýa	Allelwýa
egènlo̗ èmbeꝛꝛèl, o̗ haʒa ꝛ[_]koual a[_]ko̗ʒiꝛton,	egènlo̗ èmbeꝛꝛèl, o̗ haʒa ꝛakoual a ko̗ʒiꝛton,
lata,	lata,
Mondnac== [_]=uala a[_]eꝛt o̗_neki:	Mondnac== ==uala aʒeꝛt o̗_neki:
es t[_]ttetÿ vala,	es tettetÿ vala,
es ez[_]o̗rdo̗g tu̇zes vel[_]amasnac kep[_]be rea hertelenko̗dec,	es ez o̗rdo̗g tu̇zes vellamasnac kepebe rea hertelenko̗dec,
ki iouè̄d[_]̗ vag,	ki iouè̄do̗ vag,
latanac ʒ[_][_]nèkèt vètuē / ⁊ halat felʼlʼo̗l reia te[_]ė̄, ⁊ keńèꝛèt.	latanac ʒ́ènèkèt vètuē / ⁊ halat felʼlʼo̗l reia teuė̄, ⁊ keńèꝛèt.
mend ew hazabalol k[_]zde[_]ec [_]ly[_]erewsen kewnueznÿ Γ Es oly banato[_] zokot ky_boczatnÿ sÿralmual,	mend ew hazabalol kezdenec oly erewsen kewnueznÿ Γ Es oly banatos zokot ky_boczatnÿ sÿralmual,
ammÿ[_]h bÿrzh,	ammÿth bÿrzh,
mikēt mōdot iſa[_]as ꝓpha.	mikēt mōdot iſaias ꝓpha.
[_]e a· leualtacnac ⁊ a· [_]aduceoſocnac tanoſagoctol.	de a· leualtacnac ⁊ a· ſaduceoſocnac tanoſagoctol.
Es micoꝛ eſtuè l[_]̗t volna,	Es micoꝛ eſtuè lo̗t volna,
⁊ meǵviǵaʒ́iam aʒo[_]at.	⁊ meǵviǵaʒ́iam aʒokat.
holoth vǵ mond[_]	holoth vǵ mond.
Az alaza[_]o[_]sagrol vǵh mond zent Ber: doc,	Az alazatossagrol vǵh mond zent Ber: doc,
mōdanac:	mōdanac:
Egèbec ke· mōdna[_]== ==uala:	Egèbec ke· mōdnac== ==uala:
kýt' eer[_]@@demle zoptathný.	kýt' eer-@@demle zoptathný.
⁊ nič mit vè[_]ſèc o̗_èlèibè.	⁊ nič mit vèſſèc o̗_èlèibè.
ki t[_]gedet čapot?	ki tegedet čapot?
mert l[_]tuan hẃl.	mert latuan hẃl.
Maasýk.	Maasýk.
⁊ èmb[_]ꝛnᶜ ſia[_]adatic a· papoc ſedelminᶜ / ⁊ aʒ iraſtud[_]cnac ⁊ a· venec[_]ᶜ,	⁊ èmbeꝛnᶜ ſia adatic a· papoc ſedelminᶜ / ⁊ aʒ iraſtudocnac ⁊ a· venecnᶜ,
k· v· [_]udaſe,	k· v· Iudaſe,
es vala[_]ÿ zeretedben lakozÿk,	es valakÿ zeretedben lakozÿk,
kic la[_]tac== ==uala,	kic lattac== ==uala,
Mi aʒ,	Mi aʒ,
Bẃno̗merth[_]o̗lnek=[_] ==e megh az sÿdok?	Bẃno̗merth o̗lnek== ==e megh az sÿdok?
k[_]ro̗l vǵh monda[_]vrunk o̗nno̗mmagah:	kÿro̗l vǵh monda vrunk o̗nno̗mmagah:
hogÿ nem[_]vernek vala_kyt meg,	hogÿ nem vernek vala_kyt meg,
Es a· lèualtac ko̗ʒʒo̗l [_]ėmelʼlʼè[_] mōdanac o̗nèki:	Es a· lèualtac ko̗ʒʒo̗l nėmelʼlʼèc mōdanac o̗nèki:
elezteb ist[_]nnec aǵǵa mindo̗n ez velagi ioza[_]at,	elezteb istennec aǵǵa mindo̗n ez velagi iozagat,
es m[_]ndo̗n zentsego̗s io[_]aggal meg_eko̗so̗ytic,	es mindo̗n zentsego̗s iozaggal meg_eko̗so̗ytic,
tèkėnč èn fiam[_]a,	tèkėnč èn fiamra,
hoǵh harom rendbelÿ em[_]erek ko̗uetÿk vru[_]k ÿesusth[_]	hoǵh harom rendbelÿ emberek ko̗uetÿk vrunk ÿesusth.
hanē[_]melʼ ʒ́eꝛʒèttètet tu̇_nèctec[_]	hanē melʼ ʒ́eꝛʒèttètet tu̇_nèctec,
Go[_]oʒ́ fa nē tèh[_]t io gimo̗lčo̗ket,	Gonoʒ́ fa nē tèhèt io gimo̗lčo̗ket,
⁊ lego[_]t[_]n m̄g_fenèſeiti o̗tèt.	⁊ legottan m̄g_fenèſeiti o̗tèt.
bel_th[_]leek thelýes malaz-@@[_]hal.	bel_theleek thelýes malaz-@@thal.
T[_] hiʒ́_ ė iſtènnᶜ fiaba?	Tè hiʒ́_ ė iſtènnᶜ fiaba?
⁊ a[_] go̗lèkėʒèt èlèrèʒtuē felmene [_]· he[_]rè ō̗maga imatkoʒni.	⁊ a· go̗lèkėʒèt èlèrèʒtuē felmene a· hegrè ō̗maga imatkoʒni.
ees ý-@@gen megh_rettentem[_]	ees ý-@@gen megh_rettentem,
monga[_]== ==meg mu̇_n[_]ko̗nc ièlennèn.	mongad== ==meg mu̇_nèko̗nc ièlennèn.
Ki az z[_]p igeno̗s s[_]ittʼan čomot lel,	Ki az zep igeno̗s scittʼan čomot lel,
a[_]al ammie vaǵon.	awal ammie vaǵon.
es[_]nemikeppen meg_o̗smerheti,	es nemikeppen meg_o̗smerheti,
Vala ke· pèter aluan ⁊ fu̇ituē o̗nm[_]ǵa[_].	Vala ke· pèter aluan ⁊ fu̇ituē o̗nmaǵat.
m[_]coꝛ lattac== ==uolna [_]ariat,	micoꝛ lattac== ==uolna mariat,
baꝛꝛabaſ[_] auag iᶜt,	baꝛꝛabaſt auag iᶜt,
es mind ez zel[_]̗s velagnac vǵ[_]	es mind ez zelo̗s velagnac vǵ,
Mykoron zy-@@-let[_]ek · mondhatatlan[_]kepp[_]n zyzthewl,	Mykoron zy-@@-leteek · mondhatatlan_keppen zyzthewl,
Elko[_][_]èleit vala ke· a· poǵačacnac īnèpec napia,	Elko̗ʒèleit vala ke· a· poǵačacnac īnèpec napia,
Kit akaꝛtoc aʒeꝛ[_] è [_]etto̗ ko̗ʒʒo̗l,	Kit akaꝛtoc aʒeꝛt è ketto̗ ko̗ʒʒo̗l,
⁊ te l[_]lk[_]det to̗r altal_folʼlʼa,	⁊ te lelkedet to̗r altal_folʼlʼa,
de [_]elko̗lčèm aʒ́t aʒ[_]vtolſo napō.	de felko̗lčèm aʒ́t aʒ vtolſo napō.
Monda o[_]nèki a· kiralča:	Monda o̗nèki a· kiralča:
Ko̗uètec ke· o̗tè[_] o[_] taneituańoc.	Ko̗uètec ke· o̗tèt o̗ taneituańoc.
Ha a· haʒi atʼat bėlʒ[_]bupn[_]c hiuttac,	Ha a· haʒi atʼat bėlʒebupnac hiuttac,
Aʒeꝛt micor io̗uenèc[_]	Aʒeꝛt micor io̗uenèc,
k[_]ralʼochoʒ ⁊ fèiėdè[_]mèch[_]ʒ vitèttec èneꝛtèm aʒocnac tanofagocꝛa ⁊ poga[_]ocnac.	kiralʼochoʒ ⁊ fèiėdèlmèchèʒ vitèttec èneꝛtèm aʒocnac tanofagocꝛa ⁊ poganocnac.
Lam az apost[_]lok es mÿnd[_]nth el_hagÿanak,	Lam az apostolok es mÿndenth el_hagÿanak,
Merth so_balwann[_]a valtozÿk,	Merth so_balwannÿa valtozÿk,
oſāna [_]agaſſagocban.	oſāna magaſſagocban.
Es [_]arančola a· go̗lèkeʒètnᶜ,	Es parančola a· go̗lèkeʒètnᶜ,
Es aʒ[_]o̗ꝛdo̗go̗t kivètuē [_]egʒolala a· nėma.	Es aʒ o̗ꝛdo̗go̗t kivètuē megʒolala a· nėma.
me[_]t fyrfýat en fogadaa-@@somba nem ysmerte[_].	mert fyrfýat en fogadaa-@@somba nem ysmertem.
⁊ hiʒèn o[_]neki,	⁊ hiʒèn o̗neki,
hog a· ne[_]nᶜ eg foglʼot,	hog a· nepnᶜ eg foglʼot,
Vram, t[_]nėh mēket imadkoʒnōc,	Vram, tanėh mēket imadkoʒnōc,
elso[_] tÿztasagh,	elso̗ tÿztasagh,
melʼ mė[_]tėckèl mėꝛèndėtėc,	melʼ mėꝛtėckèl mėꝛèndėtėc,
Ha akaꝛʒ́,	Ha akaꝛʒ́,
mert [_]zalard.	mert czalard.
es monda neki n[_]ǵ haraggal.	es monda neki naǵ haraggal.
⁊[_]nē tehetec.	⁊ nē tehetec.
Dychewsegh nee[_]ed wram,[_]ký zyleteel zyztevl at[_]yaͣwal ees zent_leelekwel | ew-@@rewkkewl[_]erewkk[_]e.	Dychewsegh neeked wram, ký zyleteel zyztevl athyaͣwal ees zent_leelekwel | ew-@@rewkkewl_erewkkee.
Io̗uo̗ ke· iᶜ Phu̇lo̗p ceſarianac vi[_]ekibè[_]	Io̗uo̗ ke· iᶜ Phu̇lo̗p ceſarianac videkibè,
Es eſmeg ki_mèn[_]en Tiuſnac videkibo̗l, io̗uo̗ Sidon altal / ga[_]ileabèli[_]tengeꝛꝛ[_],	Es eſmeg ki_mènuen Tiuſnac videkibo̗l, io̗uo̗ Sidon altal / galileabèli tengeꝛꝛè,
kÿk[_]= ==kewzet uolt.	kÿk== ==kewzet uolt.
meg annak== ==fel[_]tte sem vala: ezesewltete[_][_]b[_]zednek vettni== ==ualo malastyara,	meg annak== ==felette sem vala: ezesewltetet bezednek vettni== ==ualo malastyara,
es ayoÿtatost meg_c[_]okolvan es[_]hadapasokot kettew[_]tettuen m[_]ndenfelewl,	es ayoÿtatost meg_czokolvan es hadapasokot kettewztettuen mendenfelewl,
⁊ ki èlo̗ʒèꝛ l[_]ʒ́allot== ==uo[_]na a· hal[_]ſto[_]a a· viʒnᶜ moʒdolatʼtʼa utan,	⁊ ki èlo̗ʒèꝛ lèʒ́allot== ==uolna a· halaſtoba a· viʒnᶜ moʒdolatʼtʼa utan,
azzoń_emb[_]̗r vot e,	azzoń_embo̗r vot e,
Azert hogÿ elewzer ew vewn ewangeliumÿ ze[_]enseget: me[_]den ÿozagat ze[_]enekn[_]c eloztuan: m[_]ndenestewl== ==foguan, maganac semÿtt meg_tarttu[_]n, De me[_]eÿtelen mag[_]tt aduan cristusnak [_]eczwlet [_]arÿnak,	Azert hogÿ elewzer ew vewn ewangeliumÿ zegenseget: menden ÿozagat zegeneknec eloztuan: mendenestewl== ==foguan, maganac semÿtt meg_tarttuan, De mezeÿtelen magatt aduan cristusnak feczwlet karÿnak,
de cristust az testben ne[_] lathata[_],	de cristust az testben nem lathatak,
mert az[_]o[_]rdo̗g ezo̗r tudomańu,	mert az o̗rdo̗g ezo̗r tudomańu,
Meń èl ke· èn atʼ[_]mſiaihoʒ,	Meń èl ke· èn atʼamſiaihoʒ,
Es mēd a· go̗lèkeʒètec čudalk[_]dnac [_]ala,	Es mēd a· go̗lèkeʒètec čudalkodnac vala,
Monda aʒẻt[_]pilatꝰ:	Monda aʒẻt pilatꝰ:
Dýchewsegh athýanak ees [_]ywnak ees | zenth_lelekn[_][_].	Dýchewsegh athýanak ees fywnak ees | zenth_leleknek.
kyk vadtok ystennek zeremleuel[_]telyesek[_]	kyk vadtok ystennek zeremleuel telyesek,
ffrater lu[_]idiusnak gyorssag[_]t,	ffrater lucidiusnak gyorssagat,
⁊ laſſad!	⁊ laſſad!
èn at[_]amnac haʒaban ſoc lakodalmac va[_]nac,	èn atʼamnac haʒaban ſoc lakodalmac vadnac,
ees lee-@@zen ýga[_]saagh[_]ew wekony̋@@nak ewe, ees hýtth ew we-@@seeý[_]enek eweze[_]ý.	ees lee-@@zen ýgassaagh ew wekony̋@@nak ewe, ees hýtth ew we-@@seeýeenek ewezetý.
Nem emberÿ b[_]l-@[_]ćhesegnek [_]udatlan [bezÿd] bezedÿben,	Nem emberÿ bẃl-@@ćhesegnek tudatlan [bezÿd] bezedÿben,
kegocat fel_vėʒ[_]èc,	kegocat fel_vėʒnèc,
Zy[_]zs kedýgh fýath,	Zylzs kedýgh fýath,
Es felele:	Es felele:
⁊ ha hèććer[_]= [_]=napiaban bu̇nhèndic te_bènnèd,	⁊ ha hèććer== ==napiaban bu̇nhèndic te_bènnèd,
I[_]ee mastan aldýaatok wrath,	Imee mastan aldýaatok wrath,
O̗ꝛdo̗go̗c fèiedèlmeu[_]l vèti ki aʒ o̗ꝛ[_]o̗go̗kèt.	O̗ꝛdo̗go̗c fèiedèlmeuèl vèti ki aʒ o̗ꝛdo̗go̗kèt.
⁊ a· ſètetèc o̗tèt meg==[_]==nē foǵ[_]altac.	⁊ a· ſètetèc o̗tèt meg== ==nē foǵlaltac.
nagÿ_elyg hogÿ meg[_]nem hal ual[_] gÿakorta== ==ualo zypegesekuek yduesse[_]es felele[_]re valtoztatuan cristu[_]n[_]k gÿczeretÿre.	nagÿ_elyg hogÿ meg nem hal uala gÿakorta== ==ualo zypegesekuek yduesseges felelemre valtoztatuan cristusnak gÿczeretÿre.
iꝛgalmaſſaǵga[_] m[_]ʒdoltatuā o̗_ꝛaita mōda o̗nèki:	iꝛgalmaſſaǵgal moʒdoltatuā o̗_ꝛaita mōda o̗nèki:
zẃksegh,	zẃksegh,
⁊ n[_] lèluē meg o̗ teſtet io̗uenᶜ mōduā es ō̗[_]ag[_]cat anga[_]i latatot lattocat,	⁊ nē lèluē meg o̗ teſtet io̗uenᶜ mōduā es ō̗magocat angali latatot lattocat,
Es fel[_]èle a· leań.	Es felkèle a· leań.
a· bè[_]endeʒkedic,	a· bèlendeʒkedic,
⁊ latuā,	⁊ latuā,
ym[_], ewangeliʒaloc tu̇nèct[_]c nag o̗ꝛo̗mèt,	yme, ewangeliʒaloc tu̇nèctec nag o̗ꝛo̗mèt,
ýl-[_]@thepýel ee[_] yogom felewl,	ýl-@@thepýel een yogom felewl,
⁊ è[_]́t mōduā ki_lehèllè.	⁊ èʒ́t mōduā ki_lehèllè.
Nem kellèm[_]tes aʒ e[_]eʒ́ecnᶜ aʒ vꝛuos,	Nem kellèmètes aʒ egeʒ́ecnᶜ aʒ vꝛuos,
k[_]t tu̇ nem tuttoc.	kit tu̇ nem tuttoc.
Azert ez zent_irasnac[_]es ez pelda[_]atoknac ǵo̗kerebo[_]l ad[_]ti[_] erteno̗nc neminemu̇ ielo̗s ieǵo̗c,	Azert ez zent_irasnac es ez peldazatoknac ǵo̗kerebo̗l adatic erteno̗nc neminemu̇ ielo̗s ieǵo̗c,
Es b[_]dog lelec azzon ewrewmben cristu[_]tol neky ÿgerett gÿezedelmue[_][_]mene Angÿalaknak ewrewmÿre,[_][_]esus cristusnak gÿczeretÿre.	Es bodog lelec azzon ewrewmben cristustol neky ÿgerett gÿezedelmuel mene Angÿalaknak ewrewmÿre, iesus cristusnak gÿczeretÿre.
mẻt io̗t o̗[_]idèie.	mẻt io̗t o̗ idèie.
vꝛam, aka[_]od ė mōguc,	vꝛam, akaꝛod ė mōguc,
⁊ meǵ_ʒ́idalmaʒa o̗ hu̇to[_][_]lènſegeket / ⁊ o[_] ʒ́u̇uo̗cnᶜ kèmenſegekèt,	⁊ meǵ_ʒ́idalmaʒa o̗ hu̇to̗tlènſegeket / ⁊ o̗ ʒ́u̇uo̗cnᶜ kèmenſegekèt,
Monda ke· a· nē[_]eꝛinᶜ:	Monda ke· a· nēbeꝛinᶜ:
kic a· galambak[_]t ar[_]lʼlʼac== ==uala,	kic a· galambakat arolʼlʼac== ==uala,
Mý-@@kenth wala[_]kezdet[_]b[_]n, ees ma ees mýnden[_]a ees erewkkewl_erewkkee.	Mý-@@kenth wala kezdethben, ees ma ees mýndenha ees erewkkewl_erewkkee.
Es mend n[_]gÿ ewremuel zegeneknec el_vztÿ== =[_]uat,	Es mend nagÿ ewremuel zegeneknec el_vztÿ== ==uat,
Es o̗k mō[_]anac:	Es o̗k mōdanac:
Mert meg_erewsewdet [_]i_raytonk[_]ev Irgalmassa@@ga,	Mert meg_erewsewdet mi_raytonk ev Irgalmassa@@ga,
zop-@@tataͣd zent emlewdd[_]l.	zop-@@tataͣd zent emlewddel.
⁊ ug v[_]gaʒia[_]oc mēden ido̗bèn imadkoʒuan,	⁊ ug vigaʒiatoc mēden ido̗bèn imadkoʒuan,
⁊ ſantac iaꝛn[_]c,	⁊ ſantac iaꝛnac,
de aꝛꝛa io[_]ttèm aʒ v̇do̗bè.	de aꝛꝛa io̗ttèm aʒ v̇do̗bè.
mẻt ʒ́è[_]ètlec tegedèt.	mẻt ʒ́èrètlec tegedèt.
ʒ́oꝛg[_]lmaſt keꝛic== ==uala o[_]tet mōduan:	ʒ́oꝛgalmaſt keꝛic== ==uala o̗tet mōduan:
Zyznek kedygh wolth zylee-@@seenek [_]deye[_]	Zyznek kedygh wolth zylee-@@seenek ydeye,
mèꝛt m[_]gkènètet [_]ngemèt ewāgeliʒalnom ʒègenecnèc,	mèꝛt megkènètet èngemèt ewāgeliʒalnom ʒègenecnèc,
Iollèhe[_] mēdꝫ napon vè[_]ètec voltā volna[_]a· tèmplomban,	Iollèhet mēdꝫ napon vèlètec voltā volna a· tèmplomban,
Mý athýaͣnk ýst[_]n, Idwez== ==legi mar[_]a.	Mý athýaͣnk ýsten, Idwez== ==legi maría.
De ÿaÿ azokn[_]k,	De ÿaÿ azoknak,
Zenth zýz [_]aría, e-@@sedezýeel [_]ýnd@@ez wylageͤrth[_]	Zenth zýz maría, e-@@sedezýeel mýnd@@ez wylageͤrth,
Es iutanac Caph[_]ꝛnaūba.	Es iutanac Caphaꝛnaūba.
[_] micor èluètettè volna,	⁊ micor èluètettè volna,
ewel čac keuese[_] gondolz,	ewel čac keueset gondolz,
Hasonlati[_] zent_irasba az ragalmazo embo̗r elezt[_]b a[_] ebho̗z.	Hasonlatic zent_irasba az ragalmazo embo̗r elezteb az ebho̗z.
mÿkoron yarnak uala[_]az== ==uaras[_]fewlden,	mÿkoron yarnak uala az== ==uaras fewlden,
Mit allotoc it hẏ[_]n mēd è na[_]ot èſteg?	Mit allotoc it hẏan mēd è napot èſteg?
ez elʼeten bučut nem [_]alhat.	ez elʼeten bučut nem valhat.
Ninčèn feꝛi[_]m.	Ninčèn feꝛièm.
gÿ[_]zekedyk,	gÿczekedyk,
⁊ o̗ꝛdo̗ǵ[_]̗t vallaʒ́?	⁊ o̗ꝛdo̗ǵo̗t vallaʒ́?
meꝛt ʒ́ègeneket mēdꝫha [_]allotoc tu̇_vèlet[_]c.	meꝛt ʒ́ègeneket mēdꝫha vallotoc tu̇_vèletec.
demaga nem [_]uǵǵa embo̗r,	demaga nem tuǵǵa embo̗r,
melʼlʼèl bo̗uo̗lko̗ttec[_]	melʼlʼèl bo̗uo̗lko̗ttec,
Mygle[_] medd[_]w zewl szok gyermekeket,	Myglen meddew zewl szok gyermekeket,
[_] mēdenᶜ tanoſagot adnac== ==uala[_]o̗nèki,	⁊ mēdenᶜ tanoſagot adnac== ==uala o̗nèki,
mýt [_]ee-@@rewnk,	mýt kee-@@rewnk,
[_]ondanac nèki:	Mondanac nèki:
Ees lewttem tenger[_]@@be weze[_]ttheͮz hasonlatos,	Ees lewttem tenger-@@be wezeͮttheͮz hasonlatos,
⁊ iǵaʒ o̗ tanoſ[_]ǵa.	⁊ iǵaʒ o̗ tanoſaǵa.
mene idèie va[_]ō,	mene idèie vagō,
⁊ ki_vètènd[_]c tu̇ nèuèteket monnal ǵ[_]noʒ́t èmbeꝛnᶜ fia[_]eꝛt.	⁊ ki_vètèndic tu̇ nèuèteket monnal ǵonoʒ́t èmbeꝛnᶜ fiaieꝛt.
Es micoꝛ keuèſenn[_] èleb ment[_]volna,	Es micoꝛ keuèſenne èleb ment volna,
merth keu[_]lʼh.	merth keuelʼh.
Mÿkoron lat[_][_]uala frater bernaldot,	Mÿkoron lata uala frater bernaldot,
mẻt ha mōdang[_]c,	mẻt ha mōdanguc,
de wrnak ýrgalmassaaga mer-@@[_]etetle[_].	de wrnak ýrgalmassaaga mer-@@hetetlen.
kÿ magÿaraztatÿ[_] fo̗nek.	kÿ magÿaraztatÿk fo̗nek.
ki tegedèt ⁊ amaʒ́t hiu[_]ta,	ki tegedèt ⁊ amaʒ́t hiutta,
de meg nem emeztnek[_]vala.	de meg nem emeztnek vala.
es nem a[_]azatossagnac.	es nem alazatossagnac.
A[_] an-@@gyalok[_]ak ky[_]alyath Nap th[_]madaasan[_]k sarkaa-@@t[_]wl | mý[_]d eez wylagh-@@nak wegeýgh | chrysthwst ee-@@nekelýwk feýedelmeth, zyz [_]aríanak zylewtteeth.	Az an-@@gyaloknak kyralyath Nap thamadaasanak sarkaa-@@thwl | mýnd eez wylagh-@@nak wegeýgh | chrysthwst ee-@@nekelýwk feýedelmeth, zyz maríanak zylewtteeth.
yutanak ne[_]ÿ h[_]uoknak lakozo helyekre.	yutanak nemÿ hÿuoknak lakozo helyekre.
De az Bÿr[_],	De az Bÿro,
meꝛt eg[_]tu̇_ko̗ʒʒo̗llètec,	meꝛt eg tu̇_ko̗ʒʒo̗llètec,
k· v· [_]ddie,	k· v· Addie,
⁊[_]ʒ́emèit meǵńitta.	⁊ ʒ́emèit meǵńitta.
es m[_]ndo̗[_]nel gonozbnac aleytʼa.	es mindo̗nnel gonozbnac aleytʼa.
mit halga[_]toc:	mit halgattoc:
Ant[_]fo-@@na	Antifo-@@na
lata eg Mate nèuo̗ èmbeꝛt a· vamon v[_]lètt[_],	lata eg Mate nèuo̗ èmbeꝛt a· vamon v̇lèttè,
wers.	wers.
Ees megh_emlekezween[_]the [_]gerethydrewl,	Ees megh_emlekezween the ygerethydrewl,
Sem [_]e nē ſėled iſtènt,	Sem te nē ſėled iſtènt,
ſem tug[_]atoc èn atʼamat.	ſem tuggatoc èn atʼamat.
meꝛt iſtèn[_]ſiaia to̗tto̗ o̗== ==maǵa[_].	meꝛt iſtèn ſiaia to̗tto̗ o̗== ==maǵat.
hog iras [_]ètèlʼlʼeſeggec.	hog iras bètèlʼlʼeſeggec.
[_]ogÿ myndencor azkeppen akarek felel{[_]}nem,	hogÿ myndencor azkeppen akarek felel{e}nem,
[_]è ki_vèttetic.	dè ki_vèttetic.
Semmi[_]emu̇ kin nem lezo̗n,	Semminemu̇ kin nem lezo̗n,
fewldewn yob teremtettett nem la[_]o[_]t.	fewldewn yob teremtettett nem latott.
A· monda:	A· monda:
es fr[_]ter Berna[_][_]nak s ze{n}t fferencnek alazatossag[_], zeretett es tÿztesseg elewl_lewlek egÿmast[_]	es frater Bernaldnak s ze{n}t fferencnek alazatossaga, zeretett es tÿztesseg elewl_lewlek egÿmast.
hol vètte[_] o̗tèt.	hol vèttec o̗tèt.
Mert o̗ro̗k[_]o̗l fogua m[_]g_lattah,	Mert o̗ro̗kto̗l fogua meg_lattah,
⁊ l[_]ʒnᶜ aʒ èmbeꝛnèc vtol[_]i gonoʒbac èlèinèl.	⁊ leʒnᶜ aʒ èmbeꝛnèc vtolʼi gonoʒbac èlèinèl.
kÿ ewte[_]t byzonoÿta,	kÿ ewtett byzonoÿta,
hanem az [_]arom ÿozagh,	hanem az harom ÿozagh,
megtiʒteithać èngemè[_]/.	megtiʒteithać èngemèt/.
⁊ meǵrėʒ[_]ègedni,	⁊ meǵrėʒ́ègedni,
es meg[_]uadoltatot uala nekÿ.	es meg_uadoltatot uala nekÿ.
Ime kic lagackal [_]haʒtatnac,	Ime kic lagackal uhaʒtatnac,
kik en ket c[_]ro[_]at es kezeimet ragiac,	kik en ket caromat es kezeimet ragiac,
